price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
250,53,2,1,365,False,True,False,False,False,False
100,5,3,1,78,True,False,False,False,False,False
175,30,0,96,265,False,True,False,False,False,False
175,30,7,96,280,False,True,False,False,False,False
190,4,10,1,0,False,True,False,False,False,False
160,2,143,1,215,False,True,False,False,False,False
51,1,1,1,0,False,True,False,False,True,False
325,3,16,1,103,True,False,False,False,False,False
99,3,9,1,42,True,False,False,False,False,False
150,1,0,2,0,False,True,False,False,True,False
280,1,13,1,363,True,False,False,False,False,False
110,2,166,1,229,False,True,False,False,False,False
100,5,0,1,0,True,False,False,False,True,False
125,2,127,1,126,True,False,False,False,False,False
275,4,18,1,85,False,True,False,False,False,False
308,2,22,1,109,True,False,False,False,False,False
200,4,3,1,0,True,False,False,False,False,False
60,2,136,4,48,False,True,False,False,True,False
189,1,8,2,354,False,False,False,False,False,False
65,3,1,1,0,True,False,False,False,True,False
128,2,37,1,0,True,False,False,False,False,False
200,2,19,1,0,True,False,False,False,False,False
75,3,67,1,296,True,False,False,False,True,False
69,1,1,1,0,False,True,False,False,False,False
120,5,3,1,0,False,True,False,False,False,False
142,2,18,1,0,True,False,False,False,False,False
210,1,0,1,365,False,True,False,False,False,False
155,2,14,3,90,False,False,True,False,True,False
300,2,3,1,0,False,True,False,False,False,False
70,3,46,2,92,True,False,False,False,True,False
180,1,156,1,22,False,True,False,False,False,False
70,1,17,1,0,False,True,False,False,True,False
100,3,83,2,224,True,False,False,False,False,False
129,5,89,2,72,True,False,False,False,False,False
62,30,0,1,174,False,True,False,False,True,False
90,2,3,1,6,True,False,False,False,True,False
42,1,1,2,0,True,False,False,False,True,False
125,7,0,1,0,True,False,False,False,False,False
100,4,0,1,0,True,False,False,False,False,False
70,30,1,5,365,False,True,False,False,False,False
108,2,4,1,0,True,False,False,False,False,False
500,2,20,6,243,False,False,True,False,False,False
275,1,4,1,0,False,True,False,False,False,False
289,3,128,1,92,True,False,False,False,False,False
130,5,102,1,288,True,False,False,False,True,False
55,3,125,1,1,False,True,False,False,True,False
125,2,0,1,0,False,True,False,False,False,False
130,4,94,1,27,False,True,False,False,False,False
60,2,62,2,107,True,False,False,False,True,False
99,1,140,1,363,True,False,False,False,False,False
50,5,12,1,0,True,False,False,False,True,False
78,25,0,1,0,False,True,False,False,True,False
90,2,62,1,320,False,True,False,False,True,False
275,5,77,2,6,True,False,False,False,False,False
70,30,3,5,339,False,True,False,False,False,False
39,3,0,1,0,True,False,False,False,True,False
185,3,177,1,216,False,True,False,False,False,False
49,2,0,1,0,False,True,False,False,True,False
69,1,30,1,0,True,False,False,False,True,False
330,2,84,1,327,True,False,False,False,False,False
110,5,0,1,7,False,True,False,False,False,False
150,2,2,2,0,False,True,False,False,True,False
80,30,10,5,357,False,True,False,False,False,False
80,30,5,5,365,False,True,False,False,False,False
310,3,117,1,57,False,True,False,False,False,False
70,30,5,5,341,False,True,False,False,False,False
325,1,2,1,0,False,True,False,False,False,False
65,3,13,2,167,False,False,True,False,True,False
155,4,128,2,0,True,False,False,False,False,False
125,4,148,1,129,False,True,False,False,False,False
49,2,213,2,30,True,False,False,False,True,False
80,2,4,1,0,True,False,False,False,True,False
145,1,152,1,200,False,True,False,False,False,False
125,2,38,2,330,False,False,True,False,False,False
60,1,95,3,80,False,False,True,False,True,False
50,3,70,3,25,True,False,False,False,True,False
70,7,0,1,0,False,False,False,False,True,False
531,1,119,3,353,True,False,False,False,False,False
199,1,81,2,318,False,True,False,False,False,False
214,3,151,1,219,False,True,False,False,False,False
70,3,0,1,0,False,True,False,False,False,False
105,4,1,1,0,True,False,False,False,False,False
240,2,64,2,262,False,True,False,False,False,False
114,4,74,2,350,False,False,True,False,False,False
143,1,0,1,0,True,False,False,False,False,False
145,10,18,1,157,True,False,False,False,False,False
75,3,14,1,352,True,False,False,False,True,False
225,3,49,1,322,False,True,False,False,True,False
150,2,51,1,0,False,True,False,False,False,False
182,20,6,1,32,False,True,False,False,False,False
62,20,0,1,0,False,True,False,False,True,False
65,6,3,1,0,True,False,False,False,True,False
525,4,11,1,159,True,False,False,False,False,False
98,1,1,1,0,False,True,False,False,True,False
61,3,21,1,16,False,True,False,False,True,False
159,30,21,1,141,False,True,False,False,False,False
68,1,0,1,0,False,False,True,False,True,False
69,10,11,1,226,True,False,False,False,False,False
125,5,0,1,0,False,True,False,False,True,False
115,4,132,2,71,True,False,False,False,False,False
85,14,99,1,21,False,True,False,False,True,False
209,1,116,1,168,False,True,False,False,False,False
100,4,1,1,0,False,True,False,False,False,False
85,30,9,3,216,True,False,False,False,False,False
280,4,0,1,0,False,True,False,False,False,False
125,2,180,1,116,True,False,False,False,False,False
180,2,51,1,6,False,True,False,False,False,False
60,1,49,2,0,False,False,True,False,True,False
295,30,2,8,332,False,True,False,False,False,False
40,4,1,1,0,False,True,False,False,True,False
150,3,39,1,0,False,True,False,False,False,False
40,1,1,1,0,False,True,False,False,True,False
180,7,1,1,0,False,True,False,False,False,False
145,6,106,2,249,False,True,False,False,False,False
175,10,11,1,0,True,False,False,False,False,False
275,3,4,1,0,False,True,False,False,False,False
115,2,6,1,0,False,False,True,False,False,False
175,4,3,1,0,False,True,False,False,False,False
65,60,0,1,0,True,False,False,False,True,False
345,4,16,1,206,False,True,False,False,False,False
75,1,2,1,0,False,True,False,False,True,False
219,4,130,1,329,False,True,False,False,False,False
225,3,76,1,360,False,True,False,False,False,False
275,2,95,2,248,False,True,False,False,False,False
350,4,47,2,283,False,True,False,False,False,False
60,7,3,1,0,True,False,False,False,True,False
350,4,0,1,0,True,False,False,False,False,False
119,8,37,1,85,True,False,False,False,False,False
175,4,2,1,0,False,True,False,False,False,False
335,2,21,1,304,True,False,False,False,False,False
70,7,2,1,0,True,False,False,False,True,False
180,4,0,1,0,True,False,False,False,False,False
299,4,114,1,282,False,True,False,False,False,False
99,5,13,1,127,False,True,False,False,False,False
95,4,0,1,0,False,True,False,False,False,False
150,2,59,1,19,True,False,False,False,False,False
655,3,1,1,0,False,True,False,False,True,False
99,3,5,1,0,False,True,False,False,True,False
450,2,0,1,0,True,False,False,False,False,False
190,3,102,1,281,False,True,False,False,False,False
58,1,0,1,0,True,False,False,False,True,False
41,3,1,1,0,True,False,False,False,True,False
325,7,5,1,358,False,True,False,False,False,False
303,5,0,1,0,False,True,False,False,False,False
400,5,15,2,78,False,True,False,False,False,False
46,1,2,1,0,True,False,False,False,True,False
132,1,1,1,0,False,True,False,False,False,False
50,3,0,1,129,True,False,False,False,True,False
45,3,0,2,320,True,False,False,False,True,False
165,5,42,1,281,False,True,False,False,False,False
79,56,0,1,0,True,False,False,False,True,False
215,3,0,1,0,True,False,False,False,False,False
80,7,11,1,0,True,False,False,False,True,False
62,2,4,1,0,True,False,False,False,True,False
68,3,1,1,0,True,False,False,False,False,False
300,5,7,5,82,False,True,False,False,False,False
149,5,4,1,0,False,False,True,False,False,False
200,30,7,7,0,False,True,False,False,False,False
275,2,2,1,0,True,False,False,False,False,False
110,2,0,1,0,False,True,False,False,True,False
83,2,0,1,0,True,False,False,False,False,False
150,4,116,1,165,True,False,False,False,False,False
166,3,54,1,0,False,True,False,False,False,False
79,2,4,1,0,True,False,False,False,False,False
220,5,49,2,251,False,True,False,False,False,False
70,2,26,1,128,False,False,True,False,True,False
60,3,6,2,188,True,False,False,False,True,False
50,30,10,2,359,False,True,False,False,True,False
185,3,2,1,0,False,True,False,False,False,False
320,80,0,3,25,True,False,False,False,False,False
45,10,0,1,0,True,False,False,False,True,False
85,7,9,1,364,False,False,False,False,True,False
300,30,5,1,263,False,True,False,False,False,False
199,7,36,1,164,False,True,False,False,False,False
50,5,2,1,0,True,False,False,False,True,False
180,5,0,1,0,True,False,False,False,False,False
299,1,0,1,0,False,True,False,False,False,False
66,2,0,1,0,True,False,False,False,True,False
410,1,0,1,0,True,False,False,False,False,False
200,2,8,1,0,True,False,False,False,False,False
149,1,87,1,151,True,False,False,False,False,False
98,3,0,1,0,False,True,False,False,True,False
1200,6,1,1,290,False,True,False,False,False,False
300,180,0,1,0,False,True,False,False,False,False
55,14,0,1,0,True,False,False,False,True,False
140,2,45,4,345,True,False,False,False,False,False
110,3,4,1,0,True,False,False,False,False,False
80,10,2,1,0,False,True,False,False,True,False
60,1,6,1,0,False,True,False,False,True,False
126,4,8,1,0,False,True,False,False,False,False
140,90,78,1,126,True,False,False,False,False,False
50,2,30,2,0,True,False,False,False,True,False
9999,99,6,1,83,False,True,False,False,True,False
186,3,104,1,249,True,False,False,False,False,False
245,3,20,1,128,True,False,False,False,False,False
150,1,3,1,178,False,True,False,False,True,False
99,2,80,4,158,False,True,False,False,True,False
43,4,70,1,0,False,True,False,False,True,False
85,2,155,4,141,False,True,False,False,True,False
95,2,169,4,166,False,True,False,False,True,False
180,30,1,96,280,False,True,False,False,False,False
100,20,2,3,330,False,True,False,False,True,False
129,1,0,1,0,False,True,False,False,False,False
130,4,1,1,0,True,False,False,False,False,False
280,2,0,1,0,False,False,True,False,False,False
165,10,0,2,0,True,False,False,False,False,False
100,14,0,1,0,False,False,True,False,False,False
85,1,28,1,27,False,True,False,False,False,False
160,7,46,1,254,True,False,False,False,False,False
195,2,0,1,0,False,True,False,False,True,False
150,1,0,1,0,False,False,True,False,False,False
63,5,2,1,0,True,False,False,False,False,False
60,1,1,1,0,True,False,False,False,False,False
95,5,1,3,0,False,True,False,False,True,False
50,2,95,1,315,False,True,False,False,True,False
175,3,0,1,0,True,False,False,False,False,False
83,3,31,1,0,False,True,False,False,False,False
80,5,4,2,269,True,False,False,False,False,False
200,2,39,1,19,False,True,False,False,False,False
265,2,88,2,278,False,True,False,False,False,False
350,30,0,96,327,False,True,False,False,False,False
36,2,100,1,0,True,False,False,False,True,False
78,1,1,1,0,True,False,False,False,True,False
218,3,102,1,171,True,False,False,False,False,False
130,30,10,12,13,False,True,False,False,False,False
130,30,11,12,28,False,True,False,False,False,False
51,1,1,1,0,True,False,False,False,True,False
45,12,2,3,281,True,False,False,False,True,False
350,2,2,1,0,False,True,False,False,False,False
265,1,1,2,0,False,True,False,False,False,False
228,2,14,1,0,False,True,False,False,False,False
60,2,72,3,81,False,False,True,False,True,False
65,1,1,2,0,False,True,False,False,True,False
90,3,4,1,290,True,False,False,False,True,False
225,2,31,1,160,False,True,False,False,False,False
103,1,126,1,245,False,False,True,False,False,False
500,5,4,1,0,False,True,False,False,False,False
62,6,18,1,4,True,False,False,False,True,False
300,3,1,1,0,False,True,False,False,False,False
299,1,176,1,297,False,True,False,False,False,False
80,30,0,1,67,False,True,False,False,True,False
220,55,10,1,0,True,False,False,False,False,False
109,3,88,1,357,False,False,True,False,False,False
300,2,60,2,118,False,True,False,False,False,False
300,2,4,1,0,False,True,False,False,False,False
289,2,180,1,253,False,True,False,False,False,False
37,4,42,1,228,False,False,True,False,True,False
50,2,42,2,244,True,False,False,False,True,False
75,3,17,3,355,True,False,False,False,True,False
44,2,12,4,45,False,True,False,False,True,False
110,4,1,1,0,False,True,False,False,False,False
195,3,39,1,54,True,False,False,False,False,False
100,2,18,1,365,False,True,False,False,False,True
200,7,3,1,216,True,False,False,False,False,False
160,2,35,1,8,True,False,False,False,False,False
115,3,43,1,0,True,False,False,False,False,False
55,14,5,2,21,True,False,False,False,True,False
150,3,0,1,220,False,False,True,False,False,False
130,30,6,1,8,True,False,False,False,False,False
100,2,17,1,0,False,True,False,False,True,False
375,3,0,1,0,False,True,False,False,False,False
49,1,113,3,288,True,False,False,False,True,False
245,3,69,1,226,False,True,False,False,False,False
250,30,57,4,224,False,True,False,False,False,False
55,2,33,4,280,False,False,True,False,True,False
225,2,185,1,250,False,True,False,False,False,False
68,14,1,1,0,False,True,False,False,True,False
220,6,79,1,81,False,True,False,False,False,False
75,1,117,1,96,True,False,False,False,True,False
129,1,120,2,275,True,False,False,False,False,False
199,4,10,1,0,False,True,False,False,False,False
92,1,120,2,0,False,True,False,False,True,False
185,5,0,1,0,True,False,False,False,False,False
179,2,27,1,8,False,True,False,False,False,False
100,2,5,1,0,False,True,False,False,False,False
225,4,0,1,0,True,False,False,False,False,False
166,2,8,1,3,False,True,False,False,False,False
70,4,0,1,0,True,False,False,False,True,False
63,1,0,2,0,False,True,False,False,True,False
65,14,0,1,0,True,False,False,False,True,False
55,1,6,1,0,True,False,False,False,True,False
76,1,4,1,0,True,False,False,False,True,False
140,20,1,1,0,False,True,False,False,False,False
150,1,142,1,58,False,True,False,False,False,False
39,1,0,1,0,False,True,False,False,True,False
450,3,12,2,3,False,True,False,False,False,False
105,14,9,1,285,True,False,False,False,False,False
110,3,19,3,0,True,False,False,False,False,False
450,3,2,1,0,False,True,False,False,False,False
150,1,287,1,198,False,True,False,False,False,False
80,4,1,1,0,True,False,False,False,False,False
260,1,1,1,0,False,True,False,False,False,False
85,4,17,1,0,False,True,False,False,False,False
199,2,93,3,232,False,True,False,False,True,False
135,3,21,1,15,True,False,False,False,False,False
100,3,27,1,107,False,False,True,False,False,False
99,2,5,3,252,False,True,False,False,True,False
34,5,17,2,313,False,False,False,False,True,False
89,3,54,1,331,False,False,True,False,False,False
77,1,118,2,216,True,False,False,False,True,False
350,2,0,1,0,True,False,False,False,False,False
190,4,64,1,159,True,False,False,False,False,False
115,2,9,1,1,True,False,False,False,False,False
40,2,5,4,87,True,False,False,False,True,False
135,7,1,1,0,False,True,False,False,False,False
99,1,7,1,0,False,True,False,False,False,False
145,2,61,1,0,False,True,False,False,False,False
349,2,5,1,0,False,True,False,False,False,False
75,5,4,2,0,False,True,False,False,True,False
200,4,25,1,6,True,False,False,False,False,False
